id,description
606174,"Realizarán evento virtual sobre las nuevas tendencias educativas para el aprendizaje del inglés-<p>Este es un encuentro internacional de consultores académicos y especialistas en las últimas tendencias de la enseñanza del inglés, el cual es una de las lenguas extranjeras con mayor demanda.</p>"
704601,"Elecciones 2021: candidatos podrán inscribirse hasta el 30 de setiembre-<p>George Forsyth y Roque Benavides confirmaron inscripción en Restauración Nacional y el Partido Aprista Peruano, respectivamente.</p>"
221972,"Perú es uno de los países con mayor desempleo debido al coronavirus, según OIT-<p>El estudio de la <span class="caps">OIT</span> señala que Latinoamérica ha sido la más afectada, en tanto que Perú es el caso más preocupante por su alta taza de contagios por coronavirus.</p>"
840706,"Coronavirus en Perú: lanzan alerta de posible segunda ola de COVID-19 tras situación en Europa-<p>En Perú, las autoridades están alertando sobre la llegada de una posible ola. El viceministro también indicó que la vacuna será gratuita.</p>"
853638,"Ya podrás viajar a estas provincias tras levantarse la cuarentena focalizada-<p>En total son 138 provincias en las cuales la lucha contra el coronavirus ha tenido mayores y mejores resultados.</p>"
893711,"Ministerio de Cultura amplía apoyo a actividades afectadas por coronavirus-<p>Ministerio de Cultura asegura haber apoyado a más de 4 mil trabajadores culturales que se vieron perjudicados a causa de la <span class="caps">COVID</span>-19.</p>"
935121,"Vacuna contra el coronavirus se aplicaría en Perú en primeros meses del 2021-<p>El titular de la <span class="caps">PCM</span>, Walter Martos, aseguró que el Gobierno quiere que la vacuna contra la <span class="caps">COVID</span>-19 sea gratuita para la mayoría de los peruanos.</p>"
389014,"Walter Martos asegura que fase 4 de reactivación económica iniciará en octubre-<p>Presidente de la <span class="caps">PCM</span>, Walter Martos, aseveró que la reactivación de la economía peruana va de la mano con la lucha contra el coronavirus.</p>"
128115,"Martín Vizcarra, presidente del Perú, pide que vacuna contra la COVID-19 sea un bien público global-<p>El número de contagios del <span class="caps">COVID</span>-19 en Perú ha superado los 768.000 este último fin de semana mientras que los fallecidos se acercan a los 32.000 decesos.</p>"
562651,"Perú accederá a más de 13 millones de dosis de vacuna contra la COVID-19 gracias a un acuerdo-<p>El Ministerio de Relaciones Exteriores señaló que este viernes se firmó un Acuerdo de Compromiso con la organización Alianza Mundial para las Vacunas (<span class="caps">GAVI</span>), en representación del Mecanismo de Acceso Mundial a las Vacunas contra la <span class="caps">COVID</span>-19 (Mecanismo <span class="caps">COVAX</span> Facility).</p>"
56380,"Organizaciones indígenas proponen proteger El Bosque Amazónico en las Cuencas Sagradas-<p>Lograr la protección de esta área frente a actividades industriales, como plantea la Iniciativa, significa garantizar los derechos territoriales de los pueblos y nacionalidades indígenas, mejorar sus condiciones de vida, priorizar áreas de conservación y regeneración.</p>"
708465,"Martín Vizcarra, presidente del Perú, afirma ante Congreso que su comportamiento siempre ha sido correcto-<p>El jefe de Estado acudió al pleno del Parlamento para dirigirse a los legisladores, antes de que debatan el pedido de destitución o vacancia presentado por incapacidad moral y que requiere 87 votos para ser aprobado.</p>"
570510,"Tribunal Constitucional rechaza suspender proceso de vacancia de Martín Vizcarra-<p>Con la decisión adoptada por el TC, el presidente o su abogado deberían presentarse mañana ante el pleno para defenderse antes de que los legisladores voten sobre su destitución.</p>"
981256,"¿Qué es el phishing, smishing y vishing?-<p>De acuerdo con Kapersky, firma especializada en el diseño de antivirus, desde el inicio del 2020 hasta la primera semana de agosto de este año se registraron casi un millón y medio de ataques de &#8216;phishing&#8217;.</p>"
895401,"Perú presenta descenso de fallecidos por COVID-19 desde hace cinco semanas-<p>Después de convertirse en el país con la mayor tasa de mortalidad en el mundo por el virus</p>"
982533,"Martín Vizcarra anuncia que levantarán inmovilización social obligatoria de los domingos, pero con restricciones-<p>Asimismo, el mandatario informó que desde el lunes 21 de septiembre el toque de queda será desde las 11:00 p.m. hasta las 4:00 a.m.</p>"
235150,"Crean plataforma digital para impulsar el comercio de moda y decoración peruana-<p>El evento promoverá el lema &#8216;Feel &amp; Live Sustanaible&#8217; para impulsar la sostenibilidad y calidad de las empresas vinculadas a las confecciones de algodón y la fibra de alpaca.</p>"
698595,"Congreso rechaza censura a ministra de Economía, María Antonieta Alva-<p>María Antonieta Alva fue respaldada con 76 votos en contra de la moción de censura que habían solicitado.</p>"
924864,"Martín Vizcarra, presidente del Perú, se considera blanco de conspiración-<p>En un pronunciamiento hecho desde el Palacio de Gobierno, Vizcarra se refirió al escándalo político que ha generado la difusión de una serie de audios aparentemente grabados por Roca, su secretaria.</p>"
303093,"Alicia Maguiña, cantautora peruana, fallece a los 81 años-<p>Alicia Maguiña recibió distinciones del más alto nivel como la Orden El sol, en el grado de Gran Oficial; Orden al mérito en grado de Gran Comendador y las Palmas Artísticas del Ministerio de Educación.</p>"
259688,"COVID-19: Minsa estudiará el impacto del coronavirus en la salud mental-<p>La investigación, a cargo del Instituto Nacional de Salud Mental (<span class="caps">INSM</span>), busca conocer las tendencias de los problemas psicológicos y las conductas sociales asociadas a la <span class="caps">COVID</span>-19.</p>"
740614,"Martín Vizcarra: Congreso admite moción de vacancia del presidente de Perú-<p>La votación en el pleno del Parlamento obtuvo 65 votos a favor, 36 en contra y 24 abstenciones.</p>"
661811,"Congreso aprueba ley que no permite postular a cargos públicos a sentenciados-<p>La ley fue aprobada en primera votación el pasado 5 de julio, pero debido a que es de reforma constitucional requería ser ratificada en dos legislaturas.</p>"
331012,"Vacuna de Sinopharm en Perú: así avanzan las pruebas en los primeros voluntarios-<p>Se busca probar la vacuna en 6 000 voluntarios. Hasta el momento ya se tiene 3 000 y de ese grupo ya se empezaron los primeros procedimiento con 100</p>"
632163,"Micaela Chirif, escritora infantil, realizará taller sobre el desarrollo de un libro informativo-<p>Micaela Chirif, escritora infantil, publicó un libro con hermosas ilustraciones hechas por Loreto Salinas.</p>"
538883,"Martín Vizcarra, presidente del Perú, señala "vil intento de desestabilizar al país"-<p>Los audios difundidos por el presidente de la comisión de Fiscalización del Congreso, Edgar Alarcón, revelan las coordinaciones de Vizcarra con sus asesores.</p>"
992073,"César Gentille, general de la Policía Nacional del Perú, juramenta como ministro del Interior-<p>Gentille juró a primera hora de este jueves el cargo después de que medios locales anticiparan el miércoles la dimisión de Montoya.</p>"
814214,"Martín Vizcarra: "Tenemos más de medio millón de peruanos recuperados del coronavirus"-<p>El coronavirus ha afectado a miles de personas en el mundo y aunque en Perú las cifras de recuperados está creciendo, no debemos bajar la guardia.</p>"
470782,"Minam y Produce reconocen a empresas que cumplieron con el Acuerdo de Producción Limpia-<p>Los Acuerdos de Producción Limpia son instrumentos para el uso eficiente de los materiales y la gestión de los residuos sólidos.</p>"
869015,"Martín Vizcarra, presidente del Perú, dice que los contagios de COVID-19 están en "permanente descenso"-<p>El jefe de Estado llegó a la sureña región de Moquegua para supervisar la atención sanitaria a pacientes con coronavirus.</p>"
240964,"Perú formará parte de los ensayos clínicos de cuatro vacunas contra la COVID-19-<p>Los ensayos son producto de varios meses negociaciones del Gobierno peruano con distintos laboratorios para garantizarse un rápido acceso a las vacunas una vez que estas sean comercializadas.</p>"
271949,"OMS no espera vacunaciones masivas contra la COVID-19 hasta mediados de 2021-<p>Entre seis y nueve candidatas a vacunas están en fases avanzadas de investigación, con una parte de ellas en la fase 3 de los ensayos clínicos, que requieren la participación de 30.000 a más voluntarios.</p>"
387641,"Chabuca Granda: frases de la cantante para recordarla en su cumpleaños-<p>Este 3 de septiembre, Chabuca Granda se encuentra de cumpleaños y se han preparado una gran variedad de eventos para festejarlo.</p>"
793368,"Presupuesto fiscal de Perú para el 2021 destina un alza de 13 % para el sector salud-<p>El presupuesto en salud ascenderá a 20.940 millones de soles (5.900 millones de dólares) que incluyen medidas para cumplir con el compromiso de brindar todos los elementos de protección al personal de salud. </p>"
898894,"Cien años de Chabuca Granda, la cantante peruana que inmortalizó la música con su talento-<p>Chabuca Granda, una mujer de la alta sociedad peruana, dedicó sus primeras composiciones entre 1950 y 1960.</p>"
444879,"Coronavirus en Perú: llega al país lote de vacunas para iniciar ensayo con los voluntarios-<p>Este miércoles, llegó a Perú, un lote con las vacunas que se utilizarán para iniciar ensayo para hallar la ideal para combatir al coronavirus.</p>"
380877,"Casinos funcionarán con 50% de aforo y clientes usarán mascarillas y protectores faciales-El Ministerio de Comercio Exterior y Turismo (Mincetur) publicó los lineamientos para el funcionamiento de las salas de juego, casinos y tragamonedas, como parte de la fase 4 de reactivación económica del país en medio de la pandemia del coronavirus (COVID-19)."
687320,"Mincetur: Los lineamientos que deberán cumplir visitantes y operadores turísticos-El Ministerio de Comercio Exterior y Turismo (Mincetur) publicó este lunes 28 los lineamientos sanitarios ante el coronavirus (COVID-19) para destinos turísticos, como parte de la fase 4 de reactivación económica en el país."
775848,"PlayStation 5 genera expectativa en Perú gracias a crecimiento del sector de videojuegos, señala APDEV-"
779211,"ASAB: “Bolsa de Valores de Lima es la que se viene recuperando más rápido en la región”-"
240288,"‘Cusco Destino Seguro’: conoce la última propuesta para el retorno de turistas a Cusco-Frente a la aprobación de los ‘Lineamientos Sanitarios ante el COVID-19 para destinos turísticos’, por parte del Ministerio de Comercio Exterior y Turismo, que concibe el retorno gradual de visitantes a los distintos atractivos nacionales, en Cusco, principal destino turístico del Perú, las autoridades se preparan para el retorno de turistas locales, nacionales y extranjeros a través de un plan que busca ofrecer un turismo libre de COVID-19."
184184,"Dólar Perú: Tipo de cambio hoy, lunes 28 de setiembre-Precio del dólar en Perú | El tipo de cambio operaba con una tendencia a la baja en la sesión del lunes por la apreciación del sol en línea con otras monedas de América Latina, alentadas por una debilidad del dólar a nivel global, aunque los agentes advierten riesgos geopolíticos en el corto plazo que pueden contener las alzas."
999730,"Establecen lineamientos sanitarios para abrir salas de juego y tragamonedas-El Ministerio de Comercio Exterior y Turismo (Mincetur) publicó este lunes los “Lineamientos sanitarios ante el COVID-19 para destinos turísticos” y el “Protocolo Sanitario Sectorial ante el COVID-19 para salas de juego”."
359278,"¿Cómo elegir un crédito para mi negocio?-Aldo Bertello, ejecutivo de ‘Emprende UP’ de la Universidad del Pacífico, explica que, lo primero que hay que tener en cuenta es comparar y elegir la oferta financiera más adecuada para su micro o pequeña empresa"
84910,"Vuelos internacionales empezarán con destinos a Chile, Ecuador, México y Colombia-El ministro de Relaciones Exteriores, Mario López, informó este domingo que ante el reinicio de los viajes internacionales, previsto para el 5 de octubre, en el marco del inicio de la fase 4 de la reactivación económica, los vuelos empezarían con destino a Chile, México, Ecuador y Colombia."
270041,"Las claves de Elon Musk que todo emprendedor peruano debe tomar como ejemplo-"
981588,"Urnas permiten convertir a tu mascota fallecida en un árbol-"
889358,"Confeccionistas locales de lencería enfrentan sobrecostos por mayores precios de materias primas-"
789927,"Venta de cosméticos vía catálogo cae 20%  y espera reimpulsarse-"
30907,"Vuelos internacionales se harán a 6 países de la región-"
888198,"Programa Juntos: conoce si eres un beneficiario del bono mensual brindado por el Midis en 2020-Mira AQUÍ si formas parte del padrón de beneficiarios del bono mensual de 100 soles entregado por el gobierno del presidente Martín Vizcarra."
248002,"Luz del Sur y Enel virtual: revisa AQUÍ tu recibo de energía eléctrica y entérate cómo fraccionar una deuda-Recibo de luz virtual | Conoce cómo puedes revisar tu recibo de luz de forma virtual, mediante las plataformas oficiales de las instituciones eléctricas."
154338,"Sunat EN LÍNEA: conoce los pasos a seguir para consultar el RUC de una empresa o persona de forma online-¿Deseas saber los datos RUC de una persona natural o jurídica? Ingresa a www.sunat.gob.pe y mediante la plataforma web podrás enterarte de este y otros trámites que puedes gestionar."
503812,"Solo el 58% de las microemprendedoras peruanas cuenta con un smartphone-La brecha de género con respecto al acceso a la digitalización es mayor en zonas rurales.  De acuerdo a un estudio de Financiera Confianza, el 53% de las mujeres que viven al interior del país no cuenta con un celular."
842261,"Advierten que se tomaron unidades productivas de Petroperú en Loreto-Pablo de la Flor, director ejecutivo de la SNMPE, sostuvo que se detuvo operaciones de la Estación 1 del Oleoducto Norperuano."
795439,"El centro comercial e industrial de Gamarra luce nueva cara-Remozado y libre de ambulantes, busca reactivarse económicamente y recuperar los cuantiosos puestos de trabajo que dejó de ofrecer a causa de la pandemia. Anuncia remate de prendas por cambio de estación."
424061,"Industria eSports crecerá 20% anual en el Perú-Una computadora para gamers competitiva se llega a invertir entre 5 mil a 10 mil soles aproximadamente."
409235,"Moody’s bajó a negativo la perspectiva del sistema bancario en Perú-La calificadora de riesgo indicó que la banca se enfrenta a un contexto retador, con un efecto negativo en sus ganancias por la pandemia de la COVID-19, lo que genera volatilidad en el resto del año."
543770,"Emprender en tiempos de la COVID-19: ¿cómo iniciar un negocio rentable desde casa?-Frente a la crisis, muchas personas comienzan a identificar oportunidades e iniciar su propia empresa. Especialistas brindaron diferentes recomendaciones para los emprendedores que se embarcan en esta nueva aventura."
493993,"Comisión de Defensa del Consumidor aprueba insistencia de devolución de aportes ONP-La iniciativa legislativa busca el retiro del total de aportes a los afiliados mayores de 65 años, mientras que al resto se les devolvería hasta 4.300 soles. Asimismo, plantea una retribución extraordinaria de 930 soles a los pensionistas."
22075,"Crecimiento de PBI entre 2022 y 2024 sería menor a lo que estima el MEF-Según las proyecciones oficiales, el crecimiento en esos años será superior al 4% anual. Waldo Mendoza, presidente del Consejo Fiscal, considera que será menor este incremento."
273707,"Ministerio de Trabajo a favor de brindar incentivos de manera sectorial para generar empleo formal-Titular del sector está de acuerdo en que esta medida se implemente de manera gradual y condicional para mantener y crear empleos formales."
491179,"Empleo superaría niveles prepandemia en el primer trimestre de 2021-Estimó Julio Velarde, presidente del BCRP. Sostuvo que la recuperación parcial del empleo sucede ante la falta de un seguro de desempleo en el país, por lo que las personas deben salir a las calles a buscas tener ingresos."
597812,"Cerca de 1,5 millones de peruanos no recuperarían su empleo este año, estima la OIT-Si la economía peruana se contrae el alrededor del -13% este 2020. De acuerdo al organismo internacional, la economía poco productiva y compleja no ha generado suficientes puestos de trabajos y provoca informalidad y trabajadores vulnerables."
333452,"Pandemia provocó que ingresos salariales en Lima Metropolitana retrocedan 9 años, alerta la OIT-Entre junio-agosto de este año se contrajeron -10,5%, “una caída nunca antes vista desde que existen los registros en la Encuesta Permanente de Empleo”, resaltó el organismo internacional."
869250,"Reinicio de vuelos internacionales: ¿desde cuándo se podrá viajar?-A partir del 5 de octubre se retomarán los vuelos a destinos como Chile, Ecuador, México y Brasil, según informó el ministro de Relaciones Exteriores. La prueba molecular que certifique ser negativo a la COVID-19 será un requisito para abordar el avión."
939664,"Minsa: Protocolos de vuelos internacionales será acordado esta semana-“En nuestro país, en esta semana se va a hacer un acuerdo para ver los cinco países que han sido autorizados para ingresar”, sostuvo la titular del Ministerio de Salud, Pilar Mazzetti."
888871,"Se negociaron más de 2,2 millones de dólares en venta de alimentos procesados a Estados Unidos-Empresas de Lima, Callao, Cusco, San Martín, Madre de Dios y Junín lograron 80 citas de negocios con cerca de 20 compradores de Houston, Miami y Nueva York."
610566,"Gremio aéreo exige ampliar horarios de atención de los aeropuertos nacionales-Asimismo, solicitó reducir el tiempo de separación entre los vuelos para asegurar la atención de la demanda de pasajeros actual."
892529,"Pluspetrol Norte reclama pedido de OEFA para que remedien pasivos ambientales en lotes 8 y 192-La empresa indica que, de no cubrir con los pasivos, se les impondría dos multas por 76 millones de dólares."
24932,"Mincetur aprueba lineamientos sanitarios para la reanudación de actividades en los destinos turísticos-En el Perú existen más de cien destinos turísticos. Entre ellos el destino Playas del Norte, la Ruta Moche, Río Amazonas, entre otros."
819136,"Sunat: Amplían hasta el 31 de diciembre plazo para fraccionar o aplazar deudas tributarias-Plazo vencía este miércoles 30 de setiembre. Hasta la fecha se han presentado más de 57 mil solicitudes (RAF y Essalud) por un monto de 2.500 millones de soles."
753332,"Gobierno aprueba protocolo sanitario para la reactivación de las salas de juego-Casinos y tragamonedas funcionarán únicamente al 50% de su capacidad como parte de la fase 4 del plan de reactivación económica."
583114,"Perú se convierte en el cuarto mayor proveedor de alimentos de Chile-Perú desplaza a Canadá como el cuarto país responsable de abastecer con alimentos a Chile. Los productos que impulsaron este crecimiento fueron la palta, con 56% de participación en la exportación, y el mango, con 5%."
956154,"Posturas divididas sobre nuevas medidas del Ministerio de Trabajo-Flexibilidad. Empresarios de acuerdo con prorrogar la CTS de noviembre y un segundo subsidio a la planilla. Mientras que trabajadores señalan que se continúa precarizando el empleo."
528695,"Campaña de turismo interno se lanzará este jueves-Con venta de paquetes. Unas 27 empresas turísticas autorizadas promocionarán rutas hacia la Amazonía y playas del norte. Canatur señaló que las fechas de viaje empezarían el 8 de octubre."
793018,"Exportaciones de uvas crecieron 23% entre enero a julio de este año-Ventas al exterior sumaron 439 millones de dólares. Los principales mercados de destino son Estados Unidos, Hong Kong, Holanda, Inglaterra, China, México, Canadá, entre otros."
429757,"Especulación de la tara hizo que su precio se incremente en 55%, alerta Adex-Gremio de exportadores señala que nunca se había visto un precio excesivo en los últimos cuatro años."
272131,"Emitirán cronograma de pago a beneficiarios de la deuda social en Arequipa-En la región, son más de 6.000 personas que recibirán el dinero, en su mayoría docentes. Gobierno regional precisó que no habrá atención presencial. Solo se atenderán consultas por teléfono."
651855,"Gobierno destina 18 millones de soles para artesanos y guías oficiales de turismo-El Mincetur también dio a conocer la lista de 612 ganadores de la edición histórica de “Turismo Emprende” la cual distribuirá más de 51 millones de soles."
656972,"Bono Universal: Transfieren 381 millones de soles para completar presupuesto del segundo pago-Subsidio alcanzará a 8,5 millones de hogares. Desembolsos iniciarán en la primera semana de octubre, según informó anteriormente el presidente Martín Vizcarra."
219609,"Hospedajes no podrán brindar servicios de spas, gimnasios, casinos, discotecas ni bares-Tampoco salones de eventos. Mincetur hizo precisiones sobre el reinicio de operaciones de los hospedajes."
396798,"La pobreza nos gana-“Los pronósticos oficiales estiman que en el 2021, el PBI tendrá un incremento significativo, por lo que se espera que la pobreza se reduzca, a los niveles del 2019. Hagamos votos porque así sea”."
899974,"Vuelos al exterior serían al 100% de capacidad-Reinicio. Son 6 países de la región los primeros destinos tentativos. Demanda alcanzaría a 80.000 pasajeros. Primeras salidas se espera que sean por negocios y luego por turismo."
193708,"Javier Palacios: “Se evalúa prorrogar el depósito de la CTS de noviembre y un nuevo subsidio a la planilla”-Entrevista al ministro en la cartera de Trabajo y Promoción del Empleo. Se estima que a fin de año, entre 300.000 y 400.000 personas en promedio pueden haber perdido el trabajo formal."
226492,"Delivery express de supermercados se incrementó 250% durante la pandemia-Indicó Touch Perú. Añadió que este servicio tiene un costo adicional de 15% del precio."
499969,"Aumentó la emisión del SOAT digital durante la pandemia-A 6 de cada 10 SOATS emitidos, según la Asociación Peruana de Empresas de Seguros. Indicó que en los 18 años de existencia se ha pagado 2,8 millones de soles para la cobertura de accidentes."
802206,"Mejores campañas en Latinoamérica fueron reconocidas en evento-El evento que entrega los premios Sabre distinguió con 8 galardones a una empresa con alcance en 14 países."
704668,"Vuelos nacionales: Los 6 destinos que prefieren los peruanos para viajar a fin de año-Según la empresa de viajes Despegar. Añadió que hay 8 ciudades del exterior preferidas para pasar las fiestas de fin de año."
457560,"Pandemia causó pérdidas en el sector turismo de 460.000 millones de dólares-Según estimaciones de la Organización Mundial de Turismo. La IATA estimó que las aerolíneas perderían 1.740 millones de dólares."
653156,"Conveagro: ‘’Plan Tayta del Gobierno deja de lado a las familias agricultoras’’-2,2 millones de pequeños agricultores continúan en el fango mientras plan del Ejecutivo contra la COVID-19 recurre a productos como conservas, lentejas y leche importada."
777355,"Vuelos internacionales retornarían con aviones al total de su capacidad-Chile, Colombia, San Paulo (Brasil), México, Ecuador y Panamá serían los primeros destinos, estimó la ministra de Comercio Exterior y Turismo, Rocío Barrios."
73162,"Proyecto 7 regiones: Amplían por 6 meses el plazo de adjudicación-Informó Proinversión. Pedido fue hecho por las empresas postoras para tener un plazo mayor y presentar sus propuestas económicas."
542650,"Vuelos internacionales en Perú: IATA pide que se incremente la cantidad de salidas diarias-La Asociación de Transporte Aéreo Internacional recomendó también que se asegure la sostenibilidad del sector a mediano y largo plazo, continuando los proyectos de infraestructura aeroportuaria en el país."
635425,"Fase 4: ¿Qué actividades económicas regresan en la última etapa de reactivación?-El Gobierno oficializó el inicio de la cuarta fase de reactivación económica la cual está orientada a negocios de servicios, destacando la reapertura de fronteras aéreas comerciales al exterior, pero deja de lado a bares, discotecas y cines."
537752,"Vuelos internacionales regresan desde el próximo 5 de octubre-Fase 4 de reactivación. No se permitirá que bares, discotecas y cines vuelvan al ruedo por su naturaleza masiva. Los restaurantes y tiendas subirán su aforo."
691206,"Pese a alza del dólar, sol se mantiene fuerte-Moneda. Divisa extranjera se vuelve refugio por segunda ola de contagios. Según BCRP, depreciación del sol es baja en la región."
889294,"Vuelos internacionales será con países de la Alianza del Pacífico-Afirmó el premier Walter Martos. Viajes al extranjero reiniciarán desde el 5 de octubre."
200121,"Martín Vizcarra: Bares, discotecas y cines aún no podrán reabrir en Fase 4-El presidente anunció que el inicio de la última etapa de reactivación económica no contempla estos servicios dado que representan focos de aglomeración."
844653,"El sol fue una de las monedas con menor depreciación ante el dólar-Señaló Julio Velarde, presidente del BCRP. Añadió que la dolarización en los créditos sigue disminuyendo."
662476,"Vuelven los vuelos internacionales: ¿A qué países se podrá viajar y cuáles son los requisitos?-Como parte de la fase 4 de la reactivación económica, el Gobierno anunció que se permitirá la reanudación de los vuelos internacionales a partir del 5 de octubre. La operación de estos vuelos fueron suspendidos con el cierre de las fronteras cuando inició la emergencia nacional por el COVID-19 en marzo pasado."
835470,"Vuelos internacionales iniciarán con destinos a México, Chile, Ecuador, Colombia y parte de Brasil-El ministro de Relaciones Exteriores, Mario López, informó este domingo que ante el reinicio de los viajes internacionales, previsto para el 5 de octubre, en el marco del inicio de la fase 4 de la reactivación económica, los vuelos empezarían con destino a Chile, México, Ecuador y Colombia."
714604,"DolarToday Venezuela: revisa aquí el precio del dólar, hoy lunes 28 de septiembre-DolarToday | El precio del dólar en Venezuela operaba al alza este lunes 28 de septiembre, mientras el país sudamericano detectó en la últimas 24 horas 751 nuevos contagios de la COVID-19, con otras 6 muertes, y los casos y fallecidos totales por esta enfermedad en el país caribeño se elevaron a 72.691 y 606, respectivamente, informó este domingo la vicepresidenta ejecutiva, Delcy Rodríguez."
26339,"Precios de alquiler de locales comerciales en distritos de Lima moderna caen hasta en 20%-Según Colliers International Surco, Miraflores, San Isidro, Lince y Jesús María fueron las comunas que presentaron ajustes a julio por efecto de la pandemia"
601560,"Seis de cada siete empresas en el Perú ya solicitan una solución de cloud computing-La banca, el retail (impulsado por el e-commerce), telecomunicaciones y seguros, son los sectores más activos y que muestran mejores oportunidades para el desarrollo de este servicio tecnológico, señala SAS Perú"
519443,"A la espera del PlayStation 5, el sector videojuegos en Perú crece al doble de ritmo que Latinoamérica-Estudio de la Asociación Peruana de Deportes Electrónicos y Videojuegos reveló que hasta agosto en Perú ya había 20% más personas interesadas en los videojuegos que en todo el 2019."
192841,"Casinos y tragamonedas funcionarán con 50% de aforo y clientes usarán mascarillas y protectores faciales-El Ministerio de Comercio Exterior y Turismo (Mincetur) publicó los lineamientos para el funcionamiento de las salas de juego, casinos y tragamonedas, como parte de la fase 4 de reactivación económica del país en medio de la pandemia del coronavirus (COVID-19)."
750417,"Banco de terrenos de Parque Arauco en Perú supera al de Chile y Colombia-El operador de centros comerciales tiene en marcha el proyecto de reconversión de Larcomar. Este estaría listo en el primer semestre del 2021"
6338,"Mincetur: Estos son los lineamientos que deberán cumplir visitantes y operadores turísticos-El Ministerio de Comercio Exterior y Turismo (Mincetur) publicó este lunes 28 los lineamientos sanitarios ante el coronavirus (COVID-19) para destinos turísticos, como parte de la fase 4 de reactivación económica en el país."
897852,"Sky Airlines retoma rutas en Chile y volará a Perú y Brasil en octubre-La compañía, fundada en el 2002 por una de las familias empresariales más poderosas de Chile, reactivó sus vuelos a 12 ciudades del país luego de la entrada en vigor este lunes de un permiso para realizar viajes entre regiones que se encuentren en la misma etapa epidemiológica."
868689,"La crisis de nuestros restaurantes top: ¿Cuáles son sus estrategias sin público extranjero y cómo impactará la reactivación de vuelos?-La industria de la hospitalidad sigue siendo una de las más afectadas por la pandemia. Tal es así que los ingresos del sector de restaurantes cayeron en 67,23% en julio, según el INEI; una recuperación que aún no equipara los niveles de marzo de este año."
29337,"Pluspetrol Norte cuestiona multas impuestas por OEFA por pasivos ocasionados antes de llegar al Perú-Pluspetrol Norte S.A. (PPN) emitió un comunicado este lunes en que denunció atropellos y cuestionó las multas que viene recibiendo por parte del Organismo de Evaluación y Fiscalización Ambiental (OEFA), debido a pasivos que se generaron antes de que la compañía asuma las operaciones de los lotes 8 y 192, ubicados en la región de Loreto."
384632,"Se reactiva demanda de cartas de crédito en el segundo semestre y hacia 2021, informa BanBif-En el segundo semestre de 2020, muchas empresas han empezado a agotar sus inventarios en almacenes. Según BanBif, en el sector financiero se observa una reactivación en las solicitudes de aperturas de cartas de crédito de empresas dedicadas al comercio retail, venta de automóviles, electrodomésticos, etc."
988974,"Industria de eSports registrará un crecimiento anual de 20% al 2023-El crecimiento de los eSports, también conocidos como deportes electrónicos, ha venido dándose de forma acelerada en el mercado peruano. De acuerdo con Global Entertainment & Media Outlook 2019-2023 de PwC, en la región Latinoamérica, el sector de videojuegos tendrá un crecimiento promedio anual del 10%, hasta alcanzar los US$3.590 millones para el 2023."
853671,"Solo el 58% de microemprendedoras peruanas cuenta con un smartphone-Solo el 58% de microemprendedoras en Perú cuenta con un smarthphone, lo cual significa, para ellas, la oportunidad de reactivar o reconvertir sus negocios en este contexto de pandemia, señaló Jully Achiri, de Financiera Confianza, durante el acto Mujeres incansables: Retos y logros para reinventarse en tiempos de crisis organizado por la Fundación Microfinanzas BBVA."
929306,"BCR prevé que el empleo recupere su nivel prepandemia en los primeros meses del 2021-De acuerdo a la presentación de Velarde, a inicios del 2021 la PEA ocupada alcanzaría niveles similares a los registrados en el 2019, con un crecimiento de 3,1% y un total de 17 millones de personas con empleo. Se estima que en el tercer y cuarto trimestre de este año habrán 14,8 millones y 17,1 millones de personas con empleo adecuado, respectivamente."
35323,"Desde Santa Beatriz al Jorge Chávez: La evolución de los principales aeropuertos de Lima-Fase 4 | Coronavirus | COVID-19 | Reactivación económica | Más de un siglo separa al primer vuelo que se hizo en el Perú del último que se ha operado dentro de nuestras fronteras. En ese período la aviación dio un salto sideral que, ahora que se reactivan los vuelos internacionales desde el Perú, bien vale la pena un recuento."
453358,"“Dólar blue” en Argentina: conoce aquí el precio de compra y venta hoy lunes 28 de septiembre de 2020-Dólar blue en Argentina | El tipo de cambio oficial subía el lunes en Argentina en una jornada en que los mercados financieros del país sudamericano operaban con selectivas mejoras ante compras de oportunidad por sus atractivos valores, pese a las persistentes dudas sobre el futuro de la economía doméstica."
512821,"Precio del dólar en Perú: conoce el precio de compra y venta para hoy lunes 28 de septiembre de 2020-El precio del dólar en Perú | El tipo de cambio operaba con una tendencia a la baja en la sesión del lunes por la apreciación del sol en línea con otras monedas de América Latina, alentadas por una debilidad del dólar a nivel global, aunque los agentes advierten riesgos geopolíticos en el corto plazo que pueden contener las alzas."
644482,"Dólar en México: conoce aquí el precio de compra y venta hoy lunes 28 de septiembre de 2020-Precio del dólar en México | El tipo de cambio baja el lunes en México por la apreciación del peso favorecido por una nueva ola de debilidad global del dólar que impulsaba a varias monedas de países emergentes, mientras los inversionistas evaluaban el impacto de rebrotes de coronavirus en algunos países europeos."
282993,"Ministerio de Trabajo: “Incentivos a la contratación formal deben discutirse en el escenario inmediato"-Javier Palacios, titular del referido ministerio, comentó que dichos incentivos deberán entregarse siguiendo los criterios de gradualidad y segmentalidad. Confiep propone régimen laboral de emergencia de un año."
